8796,17932,14269,42811
8826,18000,14337,43003
8852,18072,14424,43208
8866,18097,14452,43292
8873,18110,14456,43333
8876,18114,14460,43335
8877,18114,14462,43344
8822,18001,14334,42995
8842,18046,14385,43136
8863,18099,14443,43293
8867,18103,14446,43314
8810,17968,14301,42909
8812,17975,14292,42897
8816,17982,14305,42916
8836,18026,14350,43051
8835,18020,14348,43041
8476,17034,13144,40217
8876,18072,14383,43216
8958,18249,14542,43664
8958,18243,14545,43668
