4430,9038,7217,21620
4431,9038,7217,21626
4445,9062,7231,21680
4370,8888,7034,21160
4393,8947,7101,21329
4411,8990,7150,21457
4417,9003,7170,21505
4414,8997,7166,21501
4421,9034,7204,21601
4414,9002,7171,21506
4351,8850,6985,21029
4294,8695,6791,20556
4299,8712,6816,20620
4421,9023,7190,21556
4374,8907,7061,21220
4416,9005,7172,21514
4427,9032,7200,21586
4414,9004,7178,21520
4364,8883,7033,21146
4338,8818,6957,20951
