1115,2280,1816,5448
1115,2279,1815,5447
1115,2279,1816,5446
1114,2277,1814,5445
1114,2277,1815,5447
1114,2278,1814,5444
1114,2279,1814,5446
1115,2278,1815,5450
1115,2279,1816,5451
1116,2280,1817,5455
1115,2281,1816,5452
1116,2280,1817,5457
1117,2281,1817,5456
1116,2281,1816,5454
1113,2277,1813,5436
1118,2283,1816,5456
1118,2283,1816,5457
1117,2281,1815,5453
1116,2281,1814,5448
1116,2280,1814,5450
